iteration,day_index,date,actual_customers,actual_revenue_entry,actual_revenue_consumables,actual_revenue_other,actual_total_revenue,actual_expenses_daily,actual_expenses_periodic,actual_total_expenses,daily_cashflow,cumulative_cashflow
7,162,2026-05-18,7,105,30,80,215,0,0,0,215,-10173
7,163,2026-05-19,15,225,60,20,305,0,0,0,305,-9868
7,164,2026-05-20,11,165,24,20,209,0,0,0,209,-9659
7,165,2026-05-21,10,150,30,0,180,0,0,0,180,-9479
7,166,2026-05-22,8,120,24,40,184,0,0,0,184,-9295
7,167,2026-05-23,14,210,48,100,358,0,0,0,358,-8937
7,168,2026-05-24,6,90,9,0,99,0,300,300,-201,-9138
7,169,2026-05-25,10,150,48,60,258,0,0,0,258,-8880
7,170,2026-05-26,9,135,39,80,254,0,0,0,254,-8626
7,171,2026-05-27,8,120,30,20,170,0,0,0,170,-8456
7,172,2026-05-28,2,30,9,0,39,0,0,0,39,-8417
7,173,2026-05-29,8,120,18,0,138,0,0,0,138,-8279
7,174,2026-05-30,12,180,27,40,247,0,0,0,247,-8032
7,175,2026-05-31,6,90,18,60,168,0,300,300,-132,-8164
7,176,2026-06-01,10,150,24,40,214,0,6000,6000,-5786,-13950
7,177,2026-06-02,12,180,30,40,250,0,0,0,250,-13700
7,178,2026-06-03,6,90,21,40,151,0,0,0,151,-13549
7,179,2026-06-04,13,195,45,140,380,0,0,0,380,-13169
7,180,2026-06-05,19,285,75,120,480,0,0,0,480,-12689
7,181,2026-06-06,17,255,60,100,415,0,0,0,415,-12274
7,182,2026-06-07,7,105,21,0,126,0,300,300,-174,-12448
7,183,2026-06-08,7,105,39,60,204,0,0,0,204,-12244
7,184,2026-06-09,7,105,15,60,180,0,0,0,180,-12064
7,185,2026-06-10,1,15,0,40,55,0,0,0,55,-12009
7,186,2026-06-11,7,105,18,60,183,0,0,0,183,-11826
7,187,2026-06-12,20,300,66,280,646,0,0,0,646,-11180
7,188,2026-06-13,9,135,30,60,225,0,0,0,225,-10955
7,189,2026-06-14,15,225,54,100,379,0,300,300,79,-10876
7,190,2026-06-15,6,90,9,40,139,0,0,0,139,-10737
7,191,2026-06-16,6,90,15,20,125,0,0,0,125,-10612
7,192,2026-06-17,7,105,30,100,235,0,0,0,235,-10377
7,193,2026-06-18,13,195,18,60,273,0,0,0,273,-10104
7,194,2026-06-19,15,225,57,20,302,0,0,0,302,-9802
7,195,2026-06-20,10,150,27,40,217,0,0,0,217,-9585
7,196,2026-06-21,8,120,21,40,181,0,300,300,-119,-9704
7,197,2026-06-22,14,210,33,120,363,0,0,0,363,-9341
7,198,2026-06-23,9,135,33,0,168,0,0,0,168,-9173
7,199,2026-06-24,5,75,24,40,139,0,0,0,139,-9034
7,200,2026-06-25,8,120,9,0,129,0,0,0,129,-8905
7,201,2026-06-26,10,150,45,60,255,0,0,0,255,-8650
7,202,2026-06-27,24,360,51,80,491,0,0,0,491,-8159
7,203,2026-06-28,13,195,57,120,372,0,300,300,72,-8087
7,204,2026-06-29,4,60,21,20,101,0,0,0,101,-7986
7,205,2026-06-30,6,90,15,60,165,0,0,0,165,-7821
7,206,2026-07-01,14,210,36,60,306,0,6000,6000,-5694,-13515
7,207,2026-07-02,14,210,33,0,243,0,0,0,243,-13272
7,208,2026-07-03,21,315,69,160,544,0,0,0,544,-12728
7,209,2026-07-04,23,345,75,60,480,0,0,0,480,-12248
7,210,2026-07-05,17,255,60,80,395,0,300,300,95,-12153
7,211,2026-07-06,9,135,21,60,216,0,0,0,216,-11937
7,212,2026-07-07,5,75,3,20,98,0,0,0,98,-11839
7,213,2026-07-08,9,135,21,80,236,0,0,0,236,-11603
7,214,2026-07-09,14,210,57,60,327,0,0,0,327,-11276
7,215,2026-07-10,22,330,63,20,413,0,0,0,413,-10863
7,216,2026-07-11,15,225,48,120,393,0,0,0,393,-10470
7,217,2026-07-12,16,240,63,100,403,0,300,300,103,-10367
7,218,2026-07-13,0,0,0,0,0,0,0,0,0,-10367
7,219,2026-07-14,10,150,36,160,346,0,0,0,346,-10021
7,220,2026-07-15,19,285,54,100,439,0,0,0,439,-9582
7,221,2026-07-16,6,90,18,40,148,0,0,0,148,-9434
7,222,2026-07-17,13,195,42,60,297,0,0,0,297,-9137
7,223,2026-07-18,20,300,84,40,424,0,0,0,424,-8713
7,224,2026-07-19,13,195,45,60,300,0,300,300,0,-8713
7,225,2026-07-20,6,90,36,20,146,0,0,0,146,-8567
7,226,2026-07-21,7,105,21,20,146,0,0,0,146,-8421
7,227,2026-07-22,13,195,54,60,309,0,0,0,309,-8112
7,228,2026-07-23,9,135,12,0,147,0,0,0,147,-7965
7,229,2026-07-24,19,285,54,160,499,0,0,0,499,-7466
7,230,2026-07-25,15,225,48,40,313,0,0,0,313,-7153
7,231,2026-07-26,15,225,36,140,401,0,300,300,101,-7052
7,232,2026-07-27,0,0,0,0,0,0,0,0,0,-7052
7,233,2026-07-28,9,135,27,100,262,0,0,0,262,-6790
7,234,2026-07-29,12,180,48,20,248,0,0,0,248,-6542
7,235,2026-07-30,7,105,21,0,126,0,0,0,126,-6416
7,236,2026-07-31,22,330,45,100,475,0,0,0,475,-5941
7,237,2026-08-01,22,330,60,100,490,0,6000,6000,-5510,-11451
7,238,2026-08-02,10,150,24,80,254,0,300,300,-46,-11497
7,239,2026-08-03,5,75,27,40,142,0,0,0,142,-11355
7,240,2026-08-04,6,90,12,80,182,0,0,0,182,-11173
7,241,2026-08-05,13,195,12,80,287,0,0,0,287,-10886
7,242,2026-08-06,8,120,15,0,135,0,0,0,135,-10751
7,243,2026-08-07,14,210,21,100,331,0,0,0,331,-10420
7,244,2026-08-08,14,210,24,40,274,0,0,0,274,-10146
7,245,2026-08-09,11,165,54,0,219,0,300,300,-81,-10227
7,246,2026-08-10,10,150,27,40,217,0,0,0,217,-10010
7,247,2026-08-11,17,255,21,240,516,0,0,0,516,-9494
7,248,2026-08-12,21,315,54,160,529,0,0,0,529,-8965
7,249,2026-08-13,11,165,33,160,358,0,0,0,358,-8607
7,250,2026-08-14,18,270,48,140,458,0,0,0,458,-8149
7,251,2026-08-15,5,75,18,40,133,0,0,0,133,-8016
7,252,2026-08-16,9,135,33,40,208,0,300,300,-92,-8108
7,253,2026-08-17,12,180,21,20,221,0,0,0,221,-7887
7,254,2026-08-18,11,165,36,80,281,0,0,0,281,-7606
7,255,2026-08-19,16,240,42,60,342,0,0,0,342,-7264
7,256,2026-08-20,18,270,60,100,430,0,0,0,430,-6834
7,257,2026-08-21,11,165,42,60,267,0,0,0,267,-6567
7,258,2026-08-22,14,210,39,140,389,0,0,0,389,-6178
7,259,2026-08-23,13,195,30,20,245,0,300,300,-55,-6233
7,260,2026-08-24,7,105,18,20,143,0,0,0,143,-6090
7,261,2026-08-25,13,195,57,60,312,0,0,0,312,-5778
7,262,2026-08-26,11,165,27,40,232,0,0,0,232,-5546
7,263,2026-08-27,11,165,39,20,224,0,0,0,224,-5322
7,264,2026-08-28,13,195,63,40,298,0,0,0,298,-5024
7,265,2026-08-29,14,210,39,80,329,0,0,0,329,-4695
7,266,2026-08-30,9,135,27,40,202,0,300,300,-98,-4793
7,267,2026-08-31,10,150,15,0,165,0,0,0,165,-4628
7,268,2026-09-01,7,105,24,40,169,0,6000,6000,-5831,-10459
7,269,2026-09-02,10,150,42,20,212,0,0,0,212,-10247
7,270,2026-09-03,6,90,33,0,123,0,0,0,123,-10124
7,271,2026-09-04,6,90,12,40,142,0,0,0,142,-9982
7,272,2026-09-05,5,75,27,40,142,0,0,0,142,-9840
7,273,2026-09-06,2,30,6,0,36,0,300,300,-264,-10104
7,274,2026-09-07,1,15,3,0,18,0,0,0,18,-10086
7,275,2026-09-08,12,180,27,140,347,0,0,0,347,-9739
7,276,2026-09-09,9,135,24,20,179,0,0,0,179,-9560
7,277,2026-09-10,13,195,48,40,283,0,0,0,283,-9277
7,278,2026-09-11,0,0,0,0,0,0,0,0,0,-9277
7,279,2026-09-12,10,150,27,0,177,0,0,0,177,-9100
7,280,2026-09-13,11,165,27,140,332,0,300,300,32,-9068
7,281,2026-09-14,3,45,9,0,54,0,0,0,54,-9014
7,282,2026-09-15,12,180,42,140,362,0,0,0,362,-8652
7,283,2026-09-16,17,255,60,180,495,0,0,0,495,-8157
7,284,2026-09-17,11,165,27,120,312,0,0,0,312,-7845
7,285,2026-09-18,16,240,66,80,386,0,0,0,386,-7459
7,286,2026-09-19,19,285,60,60,405,0,0,0,405,-7054
7,287,2026-09-20,15,225,54,40,319,0,300,300,19,-7035
7,288,2026-09-21,9,135,21,0,156,0,0,0,156,-6879
7,289,2026-09-22,4,60,15,20,95,0,0,0,95,-6784
7,290,2026-09-23,5,75,18,40,133,0,0,0,133,-6651
7,291,2026-09-24,0,0,0,0,0,0,0,0,0,-6651
7,292,2026-09-25,9,135,15,60,210,0,0,0,210,-6441
7,293,2026-09-26,13,195,51,60,306,0,0,0,306,-6135
7,294,2026-09-27,6,90,6,0,96,0,300,300,-204,-6339
7,295,2026-09-28,0,0,0,0,0,0,0,0,0,-6339
7,296,2026-09-29,11,165,27,80,272,0,0,0,272,-6067
7,297,2026-09-30,16,240,39,100,379,0,0,0,379,-5688
7,298,2026-10-01,7,105,15,0,120,0,6000,6000,-5880,-11568
7,299,2026-10-02,11,165,39,40,244,0,0,0,244,-11324
7,300,2026-10-03,11,165,27,40,232,0,0,0,232,-11092
7,301,2026-10-04,6,90,9,40,139,0,300,300,-161,-11253
7,302,2026-10-05,5,75,18,20,113,0,0,0,113,-11140
7,303,2026-10-06,10,150,30,60,240,0,0,0,240,-10900
7,304,2026-10-07,16,240,45,20,305,0,0,0,305,-10595
7,305,2026-10-08,11,165,21,100,286,0,0,0,286,-10309
7,306,2026-10-09,9,135,18,20,173,0,0,0,173,-10136
7,307,2026-10-10,13,195,48,80,323,0,0,0,323,-9813
7,308,2026-10-11,10,150,33,100,283,0,300,300,-17,-9830
7,309,2026-10-12,7,105,15,40,160,0,0,0,160,-9670
7,310,2026-10-13,7,105,18,0,123,0,0,0,123,-9547
7,311,2026-10-14,7,105,24,40,169,0,0,0,169,-9378
7,312,2026-10-15,13,195,48,100,343,0,0,0,343,-9035
7,313,2026-10-16,10,150,33,80,263,0,0,0,263,-8772
7,314,2026-10-17,20,300,63,140,503,0,0,0,503,-8269
7,315,2026-10-18,12,180,45,80,305,0,300,300,5,-8264
7,316,2026-10-19,6,90,18,20,128,0,0,0,128,-8136
7,317,2026-10-20,10,150,21,180,351,0,0,0,351,-7785
7,318,2026-10-21,6,90,33,40,163,0,0,0,163,-7622
7,319,2026-10-22,6,90,15,20,125,0,0,0,125,-7497
7,320,2026-10-23,19,285,57,120,462,0,0,0,462,-7035
7,321,2026-10-24,16,240,51,100,391,0,0,0,391,-6644
7,322,2026-10-25,11,165,33,20,218,0,300,300,-82,-6726
7,323,2026-10-26,9,135,21,40,196,0,0,0,196,-6530
7,324,2026-10-27,11,165,51,40,256,0,0,0,256,-6274
7,325,2026-10-28,8,120,18,80,218,0,0,0,218,-6056
7,326,2026-10-29,4,60,15,20,95,0,0,0,95,-5961
7,327,2026-10-30,8,120,21,60,201,0,0,0,201,-5760
7,328,2026-10-31,21,315,69,140,524,0,0,0,524,-5236
7,329,2026-11-01,8,120,24,40,184,0,6300,6300,-6116,-11352
7,330,2026-11-02,3,45,6,20,71,0,0,0,71,-11281
7,331,2026-11-03,10,150,39,0,189,0,0,0,189,-11092
7,332,2026-11-04,3,45,6,0,51,0,0,0,51,-11041
7,333,2026-11-05,13,195,42,100,337,0,0,0,337,-10704
7,334,2026-11-06,17,255,57,60,372,0,0,0,372,-10332
7,335,2026-11-07,17,255,63,220,538,0,0,0,538,-9794
7,336,2026-11-08,7,105,15,60,180,0,300,300,-120,-9914
7,337,2026-11-09,8,120,33,0,153,0,0,0,153,-9761
7,338,2026-11-10,5,75,9,0,84,0,0,0,84,-9677
7,339,2026-11-11,5,75,9,20,104,0,0,0,104,-9573
7,340,2026-11-12,10,150,27,40,217,0,0,0,217,-9356
7,341,2026-11-13,13,195,33,20,248,0,0,0,248,-9108
7,342,2026-11-14,22,330,72,20,422,0,0,0,422,-8686
7,343,2026-11-15,12,180,30,100,310,0,300,300,10,-8676
7,344,2026-11-16,8,120,21,60,201,0,0,0,201,-8475
7,345,2026-11-17,9,135,24,40,199,0,0,0,199,-8276
7,346,2026-11-18,14,210,45,120,375,0,0,0,375,-7901
7,347,2026-11-19,9,135,21,0,156,0,0,0,156,-7745
7,348,2026-11-20,13,195,33,60,288,0,0,0,288,-7457
7,349,2026-11-21,11,165,42,60,267,0,0,0,267,-7190
7,350,2026-11-22,18,270,48,60,378,0,300,300,78,-7112
7,351,2026-11-23,1,15,6,0,21,0,0,0,21,-7091
7,352,2026-11-24,8,120,21,20,161,0,0,0,161,-6930
7,353,2026-11-25,4,60,33,0,93,0,0,0,93,-6837
7,354,2026-11-26,9,135,39,60,234,0,0,0,234,-6603
7,355,2026-11-27,7,105,12,60,177,0,0,0,177,-6426
7,356,2026-11-28,18,270,57,180,507,0,0,0,507,-5919
7,357,2026-11-29,7,105,24,0,129,0,300,300,-171,-6090
7,358,2026-11-30,6,90,3,60,153,0,0,0,153,-5937
7,359,2026-12-01,5,75,15,0,90,0,6000,6000,-5910,-11847
7,360,2026-12-02,9,135,21,40,196,0,0,0,196,-11651
7,361,2026-12-03,11,165,33,200,398,0,0,0,398,-11253
7,362,2026-12-04,16,240,45,80,365,0,0,0,365,-10888
7,363,2026-12-05,15,225,45,140,410,0,0,0,410,-10478
7,364,2026-12-06,3,45,9,0,54,0,300,300,-246,-10724
7,365,2026-12-07,12,180,57,80,317,0,0,0,317,-10407
7,366,2026-12-08,15,225,57,20,302,0,0,0,302,-10105
7,367,2026-12-09,12,180,33,140,353,0,0,0,353,-9752
7,368,2026-12-10,7,105,18,20,143,0,0,0,143,-9609
7,369,2026-12-11,14,210,45,140,395,0,0,0,395,-9214
7,370,2026-12-12,9,135,27,80,242,0,0,0,242,-8972
7,371,2026-12-13,17,255,45,180,480,0,300,300,180,-8792
7,372,2026-12-14,3,45,6,20,71,0,0,0,71,-8721
7,373,2026-12-15,14,210,33,120,363,0,0,0,363,-8358
7,374,2026-12-16,8,120,39,20,179,0,0,0,179,-8179
7,375,2026-12-17,16,240,57,80,377,0,0,0,377,-7802
7,376,2026-12-18,16,240,72,240,552,0,0,0,552,-7250
7,377,2026-12-19,21,315,60,140,515,0,0,0,515,-6735
7,378,2026-12-20,17,255,57,140,452,0,300,300,152,-6583
7,379,2026-12-21,7,105,18,0,123,0,0,0,123,-6460
7,380,2026-12-22,7,105,18,160,283,0,0,0,283,-6177
7,381,2026-12-23,19,285,45,20,350,0,0,0,350,-5827
7,382,2026-12-24,12,180,30,0,210,0,0,0,210,-5617
7,383,2026-12-25,28,420,57,340,817,0,0,0,817,-4800
7,384,2026-12-26,21,315,54,40,409,0,0,0,409,-4391
7,385,2026-12-27,27,405,93,200,698,0,300,300,398,-3993
7,386,2026-12-28,24,360,81,60,501,0,0,0,501,-3492
7,387,2026-12-29,18,270,57,60,387,0,0,0,387,-3105
7,388,2026-12-30,19,285,81,180,546,0,0,0,546,-2559
7,389,2026-12-31,19,285,60,120,465,0,0,0,465,-2094
7,390,2027-01-01,16,240,57,40,337,0,13000,13000,-12663,-14757
7,391,2027-01-02,20,300,60,200,560,0,0,0,560,-14197
7,392,2027-01-03,9,135,30,140,305,0,300,300,5,-14192
7,393,2027-01-04,11,165,18,80,263,0,0,0,263,-13929
7,394,2027-01-05,5,75,15,20,110,0,0,0,110,-13819
7,395,2027-01-06,7,105,15,60,180,0,0,0,180,-13639
7,396,2027-01-07,3,45,21,60,126,0,0,0,126,-13513
7,397,2027-01-08,18,270,39,140,449,0,0,0,449,-13064
7,398,2027-01-09,14,210,24,20,254,0,0,0,254,-12810
7,399,2027-01-10,7,105,39,60,204,0,300,300,-96,-12906
7,400,2027-01-11,9,135,33,60,228,0,0,0,228,-12678
7,401,2027-01-12,13,195,27,40,262,0,0,0,262,-12416
7,402,2027-01-13,9,135,27,40,202,0,0,0,202,-12214
7,403,2027-01-14,11,165,57,60,282,0,0,0,282,-11932
7,404,2027-01-15,9,135,21,60,216,0,0,0,216,-11716
7,405,2027-01-16,13,195,36,60,291,0,0,0,291,-11425
7,406,2027-01-17,13,195,45,100,340,0,300,300,40,-11385
7,407,2027-01-18,17,255,54,100,409,0,0,0,409,-10976
7,408,2027-01-19,13,195,42,160,397,0,0,0,397,-10579
7,409,2027-01-20,3,45,6,0,51,0,0,0,51,-10528
7,410,2027-01-21,12,180,57,140,377,0,0,0,377,-10151
7,411,2027-01-22,8,120,24,40,184,0,0,0,184,-9967
7,412,2027-01-23,12,180,48,120,348,0,0,0,348,-9619
7,413,2027-01-24,11,165,48,20,233,0,300,300,-67,-9686
7,414,2027-01-25,1,15,6,0,21,0,0,0,21,-9665
7,415,2027-01-26,8,120,45,40,205,0,0,0,205,-9460
7,416,2027-01-27,13,195,27,60,282,0,0,0,282,-9178
7,417,2027-01-28,11,165,45,20,230,0,0,0,230,-8948
7,418,2027-01-29,12,180,36,220,436,0,0,0,436,-8512
7,419,2027-01-30,10,150,27,120,297,0,0,0,297,-8215
7,420,2027-01-31,8,120,24,80,224,0,300,300,-76,-8291
7,421,2027-02-01,11,165,12,80,257,0,6000,6000,-5743,-14034
7,422,2027-02-02,9,135,27,60,222,0,0,0,222,-13812
7,423,2027-02-03,12,180,42,140,362,0,0,0,362,-13450
7,424,2027-02-04,11,165,36,80,281,0,0,0,281,-13169
7,425,2027-02-05,8,120,27,20,167,0,0,0,167,-13002
7,426,2027-02-06,17,255,45,0,300,0,0,0,300,-12702
7,427,2027-02-07,17,255,54,0,309,0,300,300,9,-12693
7,428,2027-02-08,13,195,42,120,357,0,0,0,357,-12336
7,429,2027-02-09,20,300,54,160,514,0,0,0,514,-11822
7,430,2027-02-10,30,450,123,180,753,0,0,0,753,-11069
7,431,2027-02-11,27,405,102,140,647,0,0,0,647,-10422
7,432,2027-02-12,31,465,105,280,850,0,0,0,850,-9572
7,433,2027-02-13,35,525,117,200,842,0,0,0,842,-8730
7,434,2027-02-14,28,420,90,180,690,0,300,300,390,-8340
7,435,2027-02-15,0,0,0,0,0,0,0,0,0,-8340
7,436,2027-02-16,9,135,24,120,279,0,0,0,279,-8061
7,437,2027-02-17,6,90,18,100,208,0,0,0,208,-7853
7,438,2027-02-18,13,195,42,140,377,0,0,0,377,-7476
7,439,2027-02-19,9,135,27,60,222,0,0,0,222,-7254
7,440,2027-02-20,15,225,51,80,356,0,0,0,356,-6898
7,441,2027-02-21,15,225,51,60,336,0,300,300,36,-6862
7,442,2027-02-22,10,150,33,140,323,0,0,0,323,-6539
7,443,2027-02-23,10,150,30,60,240,0,0,0,240,-6299
7,444,2027-02-24,10,150,39,260,449,0,0,0,449,-5850
7,445,2027-02-25,6,90,24,60,174,0,0,0,174,-5676
7,446,2027-02-26,11,165,45,60,270,0,0,0,270,-5406
7,447,2027-02-27,9,135,21,40,196,0,0,0,196,-5210
7,448,2027-02-28,15,225,39,60,324,0,300,300,24,-5186
7,449,2027-03-01,4,60,6,20,86,0,6000,6000,-5914,-11100
7,450,2027-03-02,9,135,18,40,193,0,0,0,193,-10907
7,451,2027-03-03,4,60,9,20,89,0,0,0,89,-10818
7,452,2027-03-04,11,165,30,20,215,0,0,0,215,-10603
7,453,2027-03-05,10,150,30,80,260,0,0,0,260,-10343
7,454,2027-03-06,16,240,42,80,362,0,0,0,362,-9981
7,455,2027-03-07,18,270,48,60,378,0,300,300,78,-9903
7,456,2027-03-08,12,180,36,60,276,0,0,0,276,-9627
7,457,2027-03-09,9,135,30,0,165,0,0,0,165,-9462
7,458,2027-03-10,10,150,42,0,192,0,0,0,192,-9270
7,459,2027-03-11,6,90,24,40,154,0,0,0,154,-9116
7,460,2027-03-12,14,210,39,60,309,0,0,0,309,-8807
7,461,2027-03-13,10,150,36,200,386,0,0,0,386,-8421
7,462,2027-03-14,12,180,33,20,233,0,300,300,-67,-8488
7,463,2027-03-15,4,60,12,0,72,0,0,0,72,-8416
7,464,2027-03-16,8,120,15,60,195,0,0,0,195,-8221
7,465,2027-03-17,14,210,36,100,346,0,0,0,346,-7875
7,466,2027-03-18,7,105,18,60,183,0,0,0,183,-7692
7,467,2027-03-19,11,165,39,60,264,0,0,0,264,-7428
7,468,2027-03-20,19,285,48,80,413,0,0,0,413,-7015
7,469,2027-03-21,17,255,48,180,483,0,300,300,183,-6832
7,470,2027-03-22,7,105,21,20,146,0,0,0,146,-6686
7,471,2027-03-23,15,225,60,120,405,0,0,0,405,-6281
7,472,2027-03-24,12,180,33,140,353,0,0,0,353,-5928
7,473,2027-03-25,9,135,42,0,177,0,0,0,177,-5751
7,474,2027-03-26,17,255,45,80,380,0,0,0,380,-5371
7,475,2027-03-27,14,210,36,20,266,0,0,0,266,-5105
7,476,2027-03-28,7,105,18,20,143,0,300,300,-157,-5262
7,477,2027-03-29,15,225,42,80,347,0,0,0,347,-4915
7,478,2027-03-30,17,255,54,120,429,0,0,0,429,-4486
7,479,2027-03-31,16,240,48,100,388,0,0,0,388,-4098
7,480,2027-04-01,11,165,33,0,198,0,6000,6000,-5802,-9900
7,481,2027-04-02,17,255,63,100,418,0,0,0,418,-9482
7,482,2027-04-03,22,330,81,220,631,0,0,0,631,-8851
7,483,2027-04-04,22,330,81,80,491,0,300,300,191,-8660
7,484,2027-04-05,11,165,24,80,269,0,0,0,269,-8391
7,485,2027-04-06,9,135,15,40,190,0,0,0,190,-8201
7,486,2027-04-07,11,165,33,20,218,0,0,0,218,-7983
7,487,2027-04-08,17,255,45,140,440,0,0,0,440,-7543
7,488,2027-04-09,9,135,33,40,208,0,0,0,208,-7335
7,489,2027-04-10,14,210,42,60,312,0,0,0,312,-7023
7,490,2027-04-11,13,195,30,20,245,0,300,300,-55,-7078
7,491,2027-04-12,12,180,51,20,251,0,0,0,251,-6827
7,492,2027-04-13,5,75,9,60,144,0,0,0,144,-6683
7,493,2027-04-14,15,225,33,100,358,0,0,0,358,-6325
7,494,2027-04-15,9,135,30,80,245,0,0,0,245,-6080
7,495,2027-04-16,15,225,45,80,350,0,0,0,350,-5730
7,496,2027-04-17,8,120,27,0,147,0,0,0,147,-5583
7,497,2027-04-18,9,135,27,60,222,0,300,300,-78,-5661
7,498,2027-04-19,7,105,12,80,197,0,0,0,197,-5464
7,499,2027-04-20,6,90,3,20,113,0,0,0,113,-5351
7,500,2027-04-21,15,225,66,20,311,0,0,0,311,-5040
7,501,2027-04-22,13,195,60,60,315,0,0,0,315,-4725
7,502,2027-04-23,9,135,27,120,282,0,0,0,282,-4443
7,503,2027-04-24,11,165,15,60,240,0,0,0,240,-4203
7,504,2027-04-25,7,105,12,20,137,0,300,300,-163,-4366
7,505,2027-04-26,8,120,33,20,173,0,0,0,173,-4193
7,506,2027-04-27,1,15,0,0,15,0,0,0,15,-4178
7,507,2027-04-28,13,195,42,80,317,0,0,0,317,-3861
7,508,2027-04-29,9,135,30,40,205,0,0,0,205,-3656
7,509,2027-04-30,12,180,27,20,227,0,0,0,227,-3429
7,510,2027-05-01,18,270,57,200,527,0,6000,6000,-5473,-8902
7,511,2027-05-02,18,270,63,220,553,0,300,300,253,-8649
7,512,2027-05-03,4,60,15,20,95,0,0,0,95,-8554
7,513,2027-05-04,12,180,42,120,342,0,0,0,342,-8212
7,514,2027-05-05,7,105,12,60,177,0,0,0,177,-8035
7,515,2027-05-06,8,120,27,120,267,0,0,0,267,-7768
7,516,2027-05-07,22,330,48,100,478,0,0,0,478,-7290
7,517,2027-05-08,8,120,24,20,164,0,0,0,164,-7126
7,518,2027-05-09,13,195,57,100,352,0,300,300,52,-7074
7,519,2027-05-10,2,30,6,0,36,0,0,0,36,-7038
7,520,2027-05-11,7,105,27,20,152,0,0,0,152,-6886
7,521,2027-05-12,11,165,39,100,304,0,0,0,304,-6582
7,522,2027-05-13,19,285,45,120,450,0,0,0,450,-6132
7,523,2027-05-14,11,165,33,160,358,0,0,0,358,-5774
7,524,2027-05-15,12,180,48,80,308,0,0,0,308,-5466
7,525,2027-05-16,4,60,6,80,146,0,300,300,-154,-5620
7,526,2027-05-17,9,135,15,100,250,0,0,0,250,-5370
7,527,2027-05-18,10,150,36,40,226,0,0,0,226,-5144
7,528,2027-05-19,12,180,42,120,342,0,0,0,342,-4802
7,529,2027-05-20,9,135,42,20,197,0,0,0,197,-4605
7,530,2027-05-21,16,240,45,80,365,0,0,0,365,-4240
7,531,2027-05-22,15,225,45,40,310,0,0,0,310,-3930
7,532,2027-05-23,3,45,9,0,54,0,300,300,-246,-4176
7,533,2027-05-24,9,135,39,20,194,0,0,0,194,-3982
7,534,2027-05-25,9,135,36,40,211,0,0,0,211,-3771
7,535,2027-05-26,12,180,33,320,533,0,0,0,533,-3238
7,536,2027-05-27,10,150,33,60,243,0,0,0,243,-2995
7,537,2027-05-28,16,240,42,100,382,0,0,0,382,-2613
7,538,2027-05-29,13,195,54,60,309,0,0,0,309,-2304
7,539,2027-05-30,0,0,0,0,0,0,300,300,-300,-2604
7,540,2027-05-31,11,165,33,80,278,0,0,0,278,-2326
7,541,2027-06-01,3,45,18,20,83,0,6000,6000,-5917,-8243
7,542,2027-06-02,10,150,30,40,220,0,0,0,220,-8023
7,543,2027-06-03,13,195,42,140,377,0,0,0,377,-7646
7,544,2027-06-04,13,195,54,80,329,0,0,0,329,-7317
7,545,2027-06-05,19,285,81,100,466,0,0,0,466,-6851
7,546,2027-06-06,10,150,48,60,258,0,300,300,-42,-6893
7,547,2027-06-07,6,90,18,0,108,0,0,0,108,-6785
7,548,2027-06-08,10,150,36,20,206,0,0,0,206,-6579
7,549,2027-06-09,12,180,24,120,324,0,0,0,324,-6255
7,550,2027-06-10,10,150,21,40,211,0,0,0,211,-6044
7,551,2027-06-11,15,225,78,120,423,0,0,0,423,-5621
7,552,2027-06-12,11,165,30,200,395,0,0,0,395,-5226
7,553,2027-06-13,7,105,24,60,189,0,300,300,-111,-5337
7,554,2027-06-14,3,45,12,0,57,0,0,0,57,-5280
7,555,2027-06-15,9,135,45,180,360,0,0,0,360,-4920
7,556,2027-06-16,13,195,63,120,378,0,0,0,378,-4542
7,557,2027-06-17,12,180,36,80,296,0,0,0,296,-4246
7,558,2027-06-18,12,180,51,100,331,0,0,0,331,-3915
7,559,2027-06-19,18,270,57,220,547,0,0,0,547,-3368
7,560,2027-06-20,12,180,30,140,350,0,300,300,50,-3318
7,561,2027-06-21,12,180,36,260,476,0,0,0,476,-2842
7,562,2027-06-22,11,165,33,100,298,0,0,0,298,-2544
7,563,2027-06-23,7,105,21,100,226,0,0,0,226,-2318
7,564,2027-06-24,11,165,21,20,206,0,0,0,206,-2112
7,565,2027-06-25,16,240,48,120,408,0,0,0,408,-1704
7,566,2027-06-26,19,285,45,240,570,0,0,0,570,-1134
7,567,2027-06-27,16,240,39,80,359,0,300,300,59,-1075
7,568,2027-06-28,12,180,54,100,334,0,0,0,334,-741
7,569,2027-06-29,13,195,24,40,259,0,0,0,259,-482
7,570,2027-06-30,8,120,39,40,199,0,0,0,199,-283
7,571,2027-07-01,12,180,30,40,250,0,6000,6000,-5750,-6033
7,572,2027-07-02,16,240,48,40,328,0,0,0,328,-5705
7,573,2027-07-03,16,240,36,180,456,0,0,0,456,-5249
7,574,2027-07-04,16,240,48,80,368,0,300,300,68,-5181
7,575,2027-07-05,13,195,57,0,252,0,0,0,252,-4929
7,576,2027-07-06,8,120,30,40,190,0,0,0,190,-4739
7,577,2027-07-07,15,225,45,160,430,0,0,0,430,-4309
7,578,2027-07-08,11,165,42,80,287,0,0,0,287,-4022
7,579,2027-07-09,21,315,63,340,718,0,0,0,718,-3304
